id,name,en_name,code,상세페이지 1차 완성,상세페이지 2차 완성
21796,위도우 제인 오크 & 애플 우드 바이알,Widow Jane Oak & Applewood Vial,29470,False,True
21797,화요 41 열혈강호 에디션,HWAYO 41 Yulhyulgangho Edition,29471,False,True
21798,퓨 스피릿 8 이모탈 라이 위스키 바이알,Few Spirits Eight Immortals Rye Whisky Vial,29472,False,True
21799,더 레이크스 인피니티,The Lakes Infinity,29473,True,False
21800,루 갯 퍼플,Lou Gat Purple,29474,True,False
21801,쿠퍼스 초이스 하이랜드 파크 포트 우드 피니시,The Cooper's Choice Highland Park Port Wood Finish,29475,True,False
21802,웨스트콕 셰리 캐스크 피니시 바이알,West Cork Single Malt Sherry Cask Finished Vial,29476,False,True
21803,웨스트콕 블렌디드 CS 바이알,West Cork Blended Cask Strength Vial,29477,False,True
21804,퓨 스트레이트 버번 위스키 바이알,Few Straight Bourbon Whiskey Vial,29478,False,True
21805,퓨 스트레이트 라이 위스키 바이알,Few Straight Rye Whiskey Vial,29479,False,True
21806,맥네어스 럼 릭 블렌디드 몰트 12년 바이알,Macnair's Lum Reek Blended Malt 12yo Vial,29480,False,True
21807,우미 시쿠와사,Umi Shikuwasa,29481,True,True
21808,맥네어스 럼 릭 블렌디드 몰트 21년 바이알,Macnair's Lum Reek Blended Malt 21yo Vial,29482,False,True
21809,맥네어스 럼 릭 10년 CS 피티드 배치 2 바이알,Macnair's Lum Reek 10yo Cask Strength Peated Batch 2 Vial,29483,False,True
21810,사가모어 스피릿 더블 오크 라이 바이알,Sagamore Spirit Double Oak Rye Vial,29484,False,True
21811,위도우 제인 아메리칸 오크 바이알,Widow Jane American Oak Vial,29485,False,True
21812,주라 프렌치 오크 바이알,Jura French Oak Vial,29486,False,True
21813,주라 18년 바이알,Isle of Jura 18yo Vial,29487,False,True
21814,알프레드 지로 헤리티지 바이알,Alfred Giraud Heritage Vial,29488,False,True
21815,알프레드 지로 보야지 바이알,Alfred Giraud Voyage Vial,29489,False,True
21816,알프레드 지로 하모니 바이알,Alfred Giraud Harmonie Vial,29490,False,True
21817,화이트 헤더 15년 바이알,White Heather 15yo Vial,29491,False,True
21818,스페이번 18년 바이알,Speyburn 18yo Vial,29492,False,True
21819,야마자키 12년 예약권(케이스 있음),Yamazaki 12yo,29493,False,False
21820,싱글톤 더프타운 15년 바이알,Singleton Dufftown 15yo Vial,29494,False,True
21821,싱글톤 더프타운 18년 바이알,Singleton Dufftown 18 yo Vial,29495,False,True
21822,글렌로티스 18년 바이알,Glenrothes 18 yo Vial,29496,False,True
21823,고든 앤 맥페일 디스커버리 부나하벤 10년 바이알,Gordon&Macphail Discovery Bunnahabhain 10yo Vial,29497,False,True
21824,레미 마틴 XO 바이알,Remy Martin XO Vial,29498,False,True
21825,스페이번 10년 하이볼잔 패키지,Speyburn 10yo Highball Glass Package,29499,True,False
21826,몽키 47 세라믹 잔 세트,Monkey 47 Ceramic Glass Set,29500,True,False
21827,윈저 12년 500ml 패키지(하이볼 글라스 1개),Windsor 12yo 500ml  Package,29501,True,False
21828,윈저 17년 450ml 온더락 패키지,Windsor 17yo 450ml On The Rock Glass Package,29502,True,False
21829,예거마이스터 샷 잔 패키지,Jägermeister Shot Glass Package,29503,True,False
21830,제임슨 스탠다드 하이볼잔 패키지,Jameson Standard Highball Glass Set,29504,True,False
21831,쿠퍼스 초이스 2005 인버고든 18년 마르살라 캐스크 피니시,The Cooper's Choice 2005 Invergordon 18yo Marsala Cask Finish,29505,True,False
21832,시바스 리갈 12년 500ml 하이볼 전용잔 패키지,Chivas Regal 12yo 500ml Highball Glass Set,29506,True,False
21833,티토스 보드카 세트,Tito's Vodka Set,29507,True,False
21834,조니워커 18년 750ml 전용잔 패키지,Johnnie Walker 18yo 750ml Glass Set,29508,True,False
21835,시바스 리갈 18년 전용잔 패키지,Chivas Regal 18yo Glass Set,29509,True,False
21836,엑스레이티드 민니 패키지	750ml,X-Rated Minnie Package 750ml,29510,True,False
21837,발렌타인 17년 아티스트 에디션3 전용잔 패키지,Ballantine’s 17yo Artist Edition3 Glass Package,29511,True,False
21838,더 글렌리벳 12년 전용잔 세트,The Glenlivet 12yo Glass Set,29512,True,False
21839,발렌타인 마스터즈 500ml 함보경 작가 전용잔 패키지,Ballantine's Master's 500ml Hambokyeong Glass Package,29513,True,False
21840,해지람 전용잔 세트,Haizhilan Glass Set,29514,True,False
21842,조니워커 골드 750ml 전용잔 패키지 (샴페인잔),Johnnie Walker 750ml Gold Glass Set,29516,True,True
21843,옥주 고구마 막걸리,Oksu Sweet Potato Makgeolli,29517,True,False
21844,옥주 바나나 막걸리,Oksu Banana Makgeolli,29518,True,False
21845,"조니워커 블론드 전용잔 패키지 (하이볼 글라스, 코스터)",Johnnie Walker Blonde Glass Package,29519,True,True
21846,옥주 패션푸르트 막걸리,Oksu Passion Fruit Makgeolli,29520,True,False
21847,"조니워커 블랙 셰리 에디션 전용잔 패키지 (글라스, 코스터)",Johnnie Walker Black Sherry Edition Glass Package,29521,True,True
21848,히비키 하모니 & 사가모어 스피릿 시그니처 라이 700ml,Hibiki Harmony & Sagamore Spirit Signature Rye 700ml,29522,True,True
21849,글렌 모레이 18년,Glen Moray 18yo,29523,True,False
21850,포폭스 사케 준마이 다이긴죠 오로라 글라스 세트,Four fox Sake Junmai Daiginjo Glass Set,29524,True,True
21851,더 글렌드로낙 18년 시음권,The Glendronach 18yo Tasting Ticket,29525,False,True
21852,탐나불린 셰리 캐스크 용띠 에디션,Tamnavulin Sherry Cask Year of the Dragon Edition,29526,True,False
21853,G7 까베르네 소비뇽 187ml,G7 Cabernet Sauvignon 187ml,29527,True,True
21854,G7 샤르도네 187ml,G7 Chardonnay 187ml,29528,True,True
21855,G7 메를로 187ml,G7 Merlot 187ml,29529,True,True
21856,우메노야도 아라고시 유자,Umenoyado Aragoshi Yuzu,29530,True,True
21857,우메노야도 아라고시 복숭아,Umenoyado Aragoshi Momo,29531,True,True
21858,히비키 하모니 예약권(케이스 있음),Hibiki Harmony,29532,False,False
21859,히비키 블렌더스 초이스 예약권(케이스 있음),Hibiki Blender's Choice,29533,False,False
21860,야마자키 DR 예약권(케이스 있음),Yamazaki Distiller's Reserve,29534,False,False
21861,하쿠슈 DR 예약권(케이스 있음),Hakushu DR,29535,False,False
21862,하쿠슈 12년 예약권,Hakushu 12yo,29536,False,False
21863,야마자키 리미티드 2023 에디션 예약권,Yamazaki Limited Edition 2023,29537,False,True
21864,야마자키 리미티드 2022 에디션 예약권,Yamazaki Limited Edition 2022,29538,False,True
21865,거브너 화이트,The Guv'nor Wihte,29539,True,True
21866,짐빔 애플,Jim Beam Apple,29540,True,False
21867,마스카 델 타코 진판델 꼴레지오네 디 파밀리아,Masca del Tacco Zinfandel ‘Collezione di Famiglia',29541,True,True
21868,바이엔슈테판 파티 글라스 패키지,Weihenstephan Party glass Package,29542,True,True
21869,프리미엄 잉어 도쿠리 잔 세트,Premium Nishikoi Dokuri Glass Set,29543,True,True
21870,프리미엄 대나무 패턴 도쿠리 잔 세트,PremiumTake Pattern Dokuri Glass Set,29544,True,True
21871,프리미엄 마네키 네코 도쿠리 잔 세트,Premium Maneki Neko Dokuri Glass Set,29545,True,True
21872,프리미엄 토끼 도쿠리 잔 세트,Premium Usagi Dokuri Glass Set,29546,True,True
21873,히비키 블로썸 하모니 리미티드 에디션 2022 예약권,Hibiki Blossom Harmony Limited Edition 2022,29547,False,False
21874,모월 나랑,Mowall Narang,29548,False,False
﻿21875,그랑꼬또 로제,Grand Coteau Rose,29549,False,False
21876,그랑꼬또 M5610,Grand Coteau M5610,29550,True,True
21878,서울고량주 레드 전용잔 선물 세트,Seoul Kaoliang Red Gift Set,29552,True,True
21879,이강주 12호,Leegangju 12,29553,False,False
21880,술샘 애플,Sulseam Apple,29554,False,False
21883,히비키 블로썸 하모니 리미티드 에디션 2021 예약권,Hibiki Blossom Harmony Limited Edition 2021,29557,False,True
21884,번트 메밀 40%,Burnt Buckwheat 40%,29558,True,True
21885,킷도 준마이 긴죠,Kid Junmai Ginjo,29559,True,True
21886,카노스케 더블 디스틸러리,Kanosuke Double Distillery,29560,True,True
21887,와일드 터키 101 라이,Wild Turkey 101 Rye,29561,True,True
21888,한영석 청명주 13배치 90일 숙성,Han Young-seok Cheong Myeong Ju 13 Batch,29562,True,False
21889,세시주 봄 냉이주,Seshiju Spring Capsella bursa-pastoris Ju,29563,True,False
21890,해미 복숭아주,Haemi Peach Ju,29564,True,False
21891,해미 청포도주,Haemi Green Grape Ju,29565,True,False
21892,트리펠 까르멜리엇 330ml 4병 세트,Tripel Karmeliet 330ml 4 Bottles Set,29566,True,True
21894,오리지널비어컴퍼니 코스모스 에일 테쿠잔 패키지,Original Beer Company Cosmos Ale Teku Glass Set,29567,True,True
21895,같이양조장 가좌 피치 망고 350ml,Together brewery Peach Mango 350ml,29568,False,False
21896,"파니에, 벨루아 브뤼 블랑","Pannier, Velours Brut Blanc",29569,True,False
21897,테멘트 테멘토 그린,Tement Temento Green,29570,True,False
21898,테멘트 소비뇽 블랑 칼크 & 클라이드,Tement Sauvignon Blanc Kalk & Kreide,29571,True,False
21899,테멘트 리 찌에레그 소비뇽 블랑 그랑 크뤼,Tement Ried Zieregg Sauvignon Blanc Grand Cru,29572,True,False
21900,잭 다니엘스 싱글배럴 배럴 프루프 750ml,Jack Daniel's Single  Barrel Barrel Proof 750ml,29573,True,True
21901,[와인나라 압구정점] 와인 시음회 06/08(토),[Winenara] Wine Tasting Ticket,29574,False,True
21903,조니워커 18년 전용잔 패키지 (가죽 케이스 & 글라스),Johnnie Walker 18yo Glass Package (Leather Case & Glass),29575,True,True
21904,알마비바 2017,Almaviva 2017,29576,True,False
21905,글렌알라키 싱글 캐스크 2008 15년 PX 펀천 by 데일리샷,GlenAllachie Single Cask 2008 15yo PX Puncheon by Dailyshot,29577,True,True
21906,페트롤로 토리오네,Petrolo Torrione,29578,True,False
21907,시그나토리 2006 더 글렌리벳 16년 CS,Signatory 2006 The Glenlivet 16yo CS,29579,True,False
21908,글렌 기어리 17년 르네상스 3rd 챕터,Glen Garioch 17yo The Renaissance 3rd Chapter,29580,True,True
21909,가르니에르 앤 피스 쁘띠 샤블리,Garnier & Fils Petit Chablis,29581,True,False
21910,가르니에르 앤 피스 샤블리 그랑 크뤼 '레 끌로',Garnier & Fils Chablis Grand Cru 'Les Clos',29582,True,False
21911,송화백일주,Songhwa BaekIlju,29583,True,False
21912,가르니에르 앤 피스 샤블리 프리미에 크뤼 '몽 드 밀리우',Garnier & Fils Chablis 1er Cru 'Mont de Milieu',29584,True,False
21913,메짜코로나 필로비앙코 & 메짜코로나 디노떼 레드 블렌드 패키지,Mezzacorona Filobianco & Mezzacorona Dinotte Red Blend Package,29585,True,False
21914,가르니에르 앤 피스 샤블리 프리미에 크뤼 '몽맹',Garnier & Fils Chablis 1er Cru 'Montmains',29586,True,False
21915,가르니에르 앤 피스 샤블리 프리미에 크뤼 '포숌',Garnier & Fils Chablis 1er Cru 'Fourchaume',29587,True,False
21916,가비네 베타니에 뉘 생 조르쥬 프리미에 크뤼 '오 다모드',Gavignet Bethanie Nuits Saint Georges 1er Cru 'Aux Damodes',29588,True,False
21917,가비네 베타니에 부르고뉴 오뜨 꼬뜨 드 뉘 '끌로 데 담 하게뜨',Gavignet Bethanie Bourgogne Hautes Cotes de Nuits 'Clos des Dames Haguettes',29589,True,False
21918,뀌베 아서 레티에 뉘 생 조르쥬 '레 아떼',Cuvee Arthur Retier Nuits Saint Georges 'Les Athees',29590,True,False
21919,[와인나라 압구정점] 와인 시음회 06/01(토),[Winenara] Wine Tasting Ticket,29591,False,True
21920,[와인나라 압구정점] 와인 시음회 05/25(토),[Winenara] Wine Tasting Ticket,29592,False,True
21921,[와인나라 압구정점] 와인 시음회 05/18(토),[Winenara] Wine Tasting Ticket,29593,False,True
21922,노당 페레 앤 피스 뉘 생 조르쥬,Naudin Pere & Fils Nuits Saint Georges,29594,True,False
21923,노당 페레 앤 피스 메르퀴레,Naudin Pere & Fils Mercurey,29595,True,False
21924,로얄살루트 21년 설 스페셜 에디션 2024,Royal Salute 21yo Lunar New Year Special Edition 2024,29596,True,True
21925,노당 페레 앤 피스 뫼르소,Naudin Pere & Fils Meursault,29597,True,False
21926,노당 페레 앤 피스 부르고뉴 알리고떼,Naudin Pere & Fils Bourgogne Aligote,29598,True,False
21927,돔 페리뇽 2013 & 모엣 샹동 임페리얼,Dom Perignon 2013 & Moet & Chandon Imperial,29599,True,True
21928,노당 페레 앤 피스 생 베랑,Naudin Pere & Fils Saint Veran,29600,True,False
21929,노당 페레 앤 피스 샤르도네,Naudin Pere & Fils Chardonnay,29601,True,False
21930,노당 페레 앤 피스 샤샤뉴 몽라쉐,Naudin Pere & Fils Chassagne Montrachet,29602,True,False
21931,시그나토리 2009 글렌알라키 13년 CS,Signatory 2009 Glenallachie 13yo CS,29603,True,True
21932,노당 페레 앤 피스 쥬브레 샹베르땅,Naudin Pere & Fils Gevrey Chambertin,29604,True,False
21933,노당 페레 앤 피스 피노누아,Naudin Pere & Fils Pinot Noir,29605,True,False
21934,노빌리스 루케 디 카스타뇰 몬페라토,"Tenuta Montemagno, Nobilis Ruche di Castagnole Monferrato",29606,False,False
21935,데스코노시도 가르나차,Desconocido Garnacha,29607,True,False
21936,데스코노시도 모나스트렐,Desconocido Monastrell,29608,True,False
21937,데스코노시도 베르데호,Desconocido Verdejo,29609,True,False
21938,도멘 레지스 로시뇰 샹가니에 볼네 프리미에 크뤼 '레 브루야드',Domaine Regis Rossignol Changarnier Volnay 1er Cru 'Les Brouillards',29610,True,False
21940,도멘 레지스 로시뇰 샹가니에 부르고뉴 알리고떼,Domaine Regis Rossignol Changarnier Bourgogne Aligote,29612,True,False
21941,도멘 레지스 로시뇰 샹가니에 사비니 레 본 '레 바 리야드',Domaine Regis Rossignol Changarnier Savigny Les Beaune 'Les Bas Liards',29613,True,False
21942,도멘 마이야르 페레 앤 피스 뫼르소,Domaine Maillard Pere & Fils Mersault,29614,True,False
21943,도멘 마이야르 페레 앤 피스 부르고뉴 알리고떼,Domaine Maillard Pere & Fils Bourgogne Aligote,29615,True,False
21944,도멘 마이야르 페레 앤 피스 부르고뉴 피노 누아,Domaine Maillard Pere & Fils Bourgogne Pinot Noir,29616,True,False
21945,도멘 마이야르 페레 앤 피스 알록스 꼬똥 비에뉴 비뉴,Domaine Maillard Pere & Fils Aloxe Corton Vieilles Vignes,29617,True,False
21946,도멘 미쉘라 생 젬 테르 다르세 크로제 에르미따쥬,Domaine Michelas St Jemms Terres d'Arce Crozes Hermitage,29618,True,False
21947,도멘 베르데 렌 꼬뜨 뒤 론 블랑,Domaine Berthet Rayne Cotes du Rhone Blanc,29619,True,False
21948,도멘 베르데 렌 샤또네프 뒤 파프 '뀌베 카디악',Domaine Berthet Rayne Chateauneuf du Pape 'Cuvee Cadiac',29620,True,False
21949,도멘 베르데 렌 샤또네프 뒤 파프 '비에이 엉 퓌 드 셴',Domaine Berthet Rayne Chateauneuf du Pape 'Vieilli en fut de Chene',29621,True,False
21950,쇼피트 게뷔르츠트라미너 리우 디 하스 뀌베 캐롤린,Schoffit Gewurztraminer Lieu dit Harth Cuvee Caroline,29622,False,False
21951,쇼피트 리즐링 리우 디 하스 트라디씨옹,Schoffit Riesling Lieu dit Harth Tradition,29623,False,False
21952,쇼피트 샤슬라 비에뉴 비뉴,Schoffit Chasselas Vieilles Vignes,29624,False,False
21953,도멘 슬랍삭 브뤼 리저브,Domaine Slapsak Brut Reserve,29625,False,False
21954,도멘 줄리앙 베스 마콩 페로네 비에뉴 비뉴,Domaine Julien Besse Macon Peronne Vieilles Vignes,29626,False,False
21955,도멘 폴 쉐리에 상세르 '라 벨 오레이',Domaine Paul Cherrier Sancerre 'La Belle Oreille',29627,False,False
21956,도멘 폴 쉐리에 상세르 루즈,Domaine Paul Cherrier Sancerre Rouge,29628,False,False
21957,도멘 폴 쉐리에 상세르 블랑,Domaine Paul Cherrier Sancerre Blanc,29629,False,False
21958,도멘 폴 쉐리에 상세르 '필리파',Domaine Paul Cherrier Sancerre 'Philippa',29630,False,False
21959,도멘 필립 에 뱅상 자불레 에르미따쥬,Domaine Philippe et Vincent Jaboulet Ermitage,29631,False,False
21960,도멘 필립 에 뱅상 자불레 코르나스,Domaine Philippe et Vincent Jaboulet Cornas,29632,False,False
21961,라 마르케시나 브뤼,La Marchesina Brut,29633,True,False
21962,테누타 디 타비냐노 라 버진,Tenuta di Tavignano La Vergine,29634,False,False
21963,테누타 디 타비냐노 라 벌바,Tenuta di Tavignano La Birba,29635,False,False
21964,루버 그리뇰리노 다스티,Ruber Grignolino d'Asti,29636,False,False
21965,르 쁘띠  로제 드 브루노 라퐁,Le P’tit Rose de Bruno Lafon,29637,False,False
21966,르 쁘띠 샤도 드 브루노 라퐁,Le P’tit Chardo de Bruno Lafon,29638,False,False
21967,르 쁘띠 피노 드 브루노 라퐁,Le P’tit Pinot de Bruno Lafon,29639,False,False
21968,마리아 피아 카스텔리 스텔라 플로라,Maria Pia Castelli Stella Flora,29640,False,False
21969,마리아 피아 카스텔리 에라스모 카스텔리,Maria Pia Castelli Erasmo Castelli,29641,False,False
21970,모리스팜 만드리올로 마렘마 토스카나,Morisfarm Mandriolo Maremma Toscana,29642,False,False
21971,모리스팜 모렐리노 디 스칸사노 리제르바,Morisfarm Morellino di Scansano Riserva,29643,False,False
21972,모리스팜 바르바스피노사 마렘마 토스카나,Morisfarm Barbaspinosa Maremma Toscana,29644,False,False
21973,모리스팜 베르멘티노 마렘마 토스카나,Morisfarm Vermentino Maremma Toscana,29645,False,False
21974,모리스팜 산타 키아라 마렘마 토스카나,Morisfarm Santa Chiara Maremma Toscana,29646,False,False
21975,무사 몬페라토 비앙코,Musae Monferrato Bianco,29647,False,False
21976,미미 키안티 수페리오레,Meme Chianti Superiore,29648,False,False
21977,미쉘라 생 젬 생 조셉 '르 마르티노',Michelas St Jemms Saint Joseph 'Le Martinot',29649,False,False
21978,미쉘라 생 젬 코르나스 '레 뮤레뜨',Michelas St Jemms Cornas 'Les Murettes',29650,False,False
21979,미쉘라 생 젬 크로제 에르미따쥬 ‘시그니처’,Michelas St Jemms Crozes Hermitage ‘Signature’,29651,False,False
21980,미스테리움 바르베라 다스티 수페리오레,Mysterium Barbera d'Asti Superiore,29652,False,False
21981,하이코스트 로엔히 프라이빗 캐스크 2017 모스카텔 #2022-737 & 하이코스트 2014 싱코 #2 700ml,High Coast Roenhee Private Cask 2017 Moscatel #2022-737 & High Coast 2014 Cinco #2 700ml,29653,True,False
21982,하이코스트 로엔히 프라이빗 캐스크 2015 올로로쏘 셰리 9년 #2015-23 & 하이코스트 2014 싱코 #2 700ml,High Coast Roenhee Private Cask 2015 Oloroso Sherry 9yo #2015-23 & High Coast 2014 Cinco #2 700ml,29654,True,False
21983,말리부 700ml,Malibu 700ml,29655,False,False
21984,바벤코프 꼬또 부르기뇽 루즈,Bavencoff Coteaux Bourguignons Rouge,29656,True,False
21985,바벤코프 꼬또 부르기뇽 블랑,Bavencoff Coteaux Bourguignons Blanc,29657,True,False
21986,바벤코프 뉘 생 조르쥬,Bavencoff Nuits Saint Georges,29658,True,False
21987,바벤코프 부르고뉴 샤르도네,Bavencoff Bourgogne Chardonnay,29659,True,False
21988,바벤코프 부르고뉴 피노 누아,Bavencoff Bourgogne Pinot Noir,29660,True,False
21989,블라직 소비뇽 플레시보,Blazic Sauvignon Plesivo,29661,False,False
